date;temperaturemin;temperaturemax;precipitation;snowfall;snowdepth;avgwindspeed;fastest2minwinddir;fastest2minwindspeed;fastest5secwinddir;fastest5secwindspeed;fog;fogheavy;mist;rain;fogground;ice;glaze;drizzle;snow;freezingrain;smokehaze;thunder;highwind;hail;blowingsnow;dust;freezingfog
20/04/2015;63.0;78.1;0.28;0.0;0.0;11.86;180;21.92;170;29.08;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
28/04/2015;39.0;69.1;0.0;0.0;0.0;2.68;40;12.08;40;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/05/2015;46.9;79.0;0.0;0.0;0.0;2.68;200;12.08;210;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
31/05/2015;69.1;89.1;0.0;0.0;0.0;6.93;170;12.97;220;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/06/2015;66.9;89.1;0.31;0.0;0.0;7.61;230;18.12;260;23.94;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
13/06/2015;73.9;95.0;0.0;0.0;0.0;4.92;40;10.07;310;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/06/2015;70.0;96.1;0.0;0.0;0.0;2.24;210;10.07;210;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/06/2015;64.0;84.0;0.0;0.0;0.0;5.82;230;16.11;240;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
27/07/2015;72.0;90.0;0.0;0.0;0.0;4.25;130;10.07;160;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/08/2015;64.9;90.0;0.0;0.0;0.0;3.58;50;12.08;40;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/08/2015;70.0;88.0;0.0;0.0;0.0;5.59;40;16.11;50;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/08/2015;61.0;87.1;0.0;0.0;0.0;1.34;170;8.95;210;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/09/2015;71.1;91.0;0.21;0.0;0.0;6.04;230;25.95;240;31.99;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
12/09/2015;68.0;78.1;0.34;0.0;0.0;6.26;260;18.12;270;27.96;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
13/09/2015;55.0;75.9;0.0;0.0;0.0;4.25;310;14.09;280;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/10/2015;39.0;66.9;0.0;0.0;0.0;3.13;350;12.08;340;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/10/2015;37.9;75.9;0.0;0.0;0.0;1.34;230;10.07;240;12.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/10/2015;55.9;77.0;0.0;0.0;0.0;3.8;230;12.97;230;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/11/2015;59.0;72.0;0.54;0.0;0.0;5.37;230;17.0;340;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/11/2015;48.0;69.1;0.22;0.0;0.0;1.79;290;10.07;320;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/11/2015;45.0;77.0;0.0;0.0;0.0;7.61;230;23.94;230;31.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
13/11/2015;44.1;66.0;0.0;0.0;0.0;5.82;300;16.11;270;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
18/11/2015;53.1;72.0;0.0;0.0;0.0;9.4;130;19.91;140;25.05;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/11/2015;48.9;73.9;0.13;0.0;0.0;2.01;80;12.08;90;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/12/2015;39.0;57.9;0.0;0.0;0.0;4.25;310;12.97;340;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/12/2015;44.1;66.9;0.0;0.0;0.0;3.58;220;12.08;220;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
18/12/2015;37.0;59.0;0.16;0.0;0.0;6.26;300;16.11;310;29.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
24/12/2015;66.0;77.0;0.04;0.0;0.0;12.75;220;23.04;200;29.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/12/2015;64.9;73.9;0.0;0.0;0.0;8.05;230;17.0;230;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/12/2015;63.0;73.9;0.01;0.0;0.0;2.91;190;8.95;210;12.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
24/01/2016;28.2;46.9;0.0;0.0;1.18;2.46;320;10.07;310;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/01/2016;35.1;61.0;0.0;0.0;0.0;6.26;230;17.0;230;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
13/02/2016;21.2;34.0;0.0;0.0;0.0;6.04;300;17.0;280;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/02/2016;35.1;60.1;1.16;0.0;0.0;8.05;170;27.96;160;38.92;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/02/2016;45.0;71.1;0.04;0.0;0.0;8.5;240;23.04;230;29.97;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/02/2016;31.1;66.9;0.0;0.0;0.0;8.28;220;21.03;220;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/03/2016;28.2;48.9;0.03;0.0;0.0;6.04;110;14.99;120;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
06/03/2016;37.0;57.9;0.04;0.0;0.0;3.58;50;17.0;210;25.05;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/03/2016;55.0;64.9;0.06;0.0;0.0;6.26;60;16.11;70;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
30/03/2016;42.1;69.1;0.0;0.0;0.0;6.93;180;16.11;180;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/04/2016;55.0;64.0;0.85;0.0;0.0;8.5;210;18.12;210;27.96;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/05/2016;59.0;87.1;0.0;0.0;0.0;3.8;220;16.11;220;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/05/2016;64.0;89.1;0.0;0.0;0.0;6.71;230;14.99;230;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/06/2016;52.0;82.0;0.0;0.0;0.0;3.36;240;14.09;240;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
24/06/2016;69.1;88.0;0.1;0.0;0.0;2.01;200;14.99;200;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/06/2016;64.0;84.9;0.0;0.0;0.0;3.8;80;12.08;80;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
06/08/2016;73.9;93.0;0.0;0.0;0.0;7.38;230;12.97;250;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
08/08/2016;73.0;89.1;0.54;0.0;0.0;6.71;270;14.99;290;21.03;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
21/08/2016;73.9;93.9;0.0;0.0;0.0;6.26;330;17.0;310;27.07;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
30/08/2016;66.9;91.9;0.0;0.0;0.0;4.92;40;14.09;50;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/10/2016;45.0;68.0;0.0;0.0;0.0;5.37;40;16.11;30;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
18/10/2016;60.1;84.0;0.0;0.0;0.0;7.61;230;17.0;250;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/10/2016;39.0;68.0;0.0;0.0;0.0;1.79;230;10.07;230;12.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
19/11/2016;42.1;77.0;0.0;0.0;0.0;9.17;230;23.94;290;38.03;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
21/11/2016;27.1;54.0;0.0;0.0;0.0;5.14;300;16.11;290;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/12/2016;37.0;60.1;0.0;0.0;0.0;2.01;20;8.95;30;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
31/12/2016;23.2;50.0;0.0;0.0;0.0;8.72;220;21.03;230;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/01/2017;54.0;73.0;0.0;0.0;0.0;12.53;230;27.96;230;35.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/01/2017;43.0;60.1;0.28;0.0;0.0;9.84;80;25.05;80;31.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/01/2017;27.1;52.0;0.0;0.0;0.0;9.4;230;21.92;260;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
01/02/2017;42.1;70.0;0.0;0.0;0.0;3.8;220;10.07;30;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
24/02/2017;46.9;80.1;0.0;0.0;0.0;3.58;230;14.09;170;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/02/2017;50.0;77.0;0.0;0.0;0.0;7.16;220;19.91;210;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/03/2017;52.0;75.9;0.0;0.0;0.0;10.74;240;21.03;240;27.07;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/04/2017;55.9;82.9;0.0;0.0;0.0;4.03;210;14.09;220;19.01;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/04/2017;60.1;82.0;0.0;0.0;0.0;12.75;250;23.04;240;31.09;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
23/04/2017;53.1;55.9;0.77;0.0;0.0;11.18;90;21.03;80;27.07;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/05/2017;68.0;80.1;0.3;0.0;0.0;8.05;250;21.92;240;27.96;Yes;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No
27/05/2017;61.0;88.0;0.0;0.0;0.0;6.04;220;17.0;220;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/06/2017;66.9;82.0;0.72;0.0;0.0;4.47;240;12.97;200;18.12;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
28/06/2017;57.0;82.9;0.0;0.0;0.0;4.25;80;12.97;30;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/06/2017;60.1;87.1;0.0;0.0;0.0;6.71;190;14.09;190;19.01;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/07/2017;77.0;97.0;0.0;0.0;0.0;9.4;230;21.03;240;25.95;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
20/07/2017;71.1;99.0;0.0;0.0;0.0;3.8;210;10.07;220;12.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
11/08/2017;73.0;89.1;1.2;0.0;0.0;4.25;260;12.97;290;16.11;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
29/08/2017;64.0;71.1;0.22;0.0;0.0;8.5;30;17.0;30;25.05;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
11/09/2017;57.9;66.9;0.01;0.0;0.0;12.75;60;19.91;50;27.07;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
19/10/2017;42.1;75.9;0.0;0.0;0.0;1.12;230;12.08;240;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/10/2017;42.1;66.0;0.0;0.0;0.0;3.8;240;14.99;240;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/10/2017;46.9;73.9;0.76;0.0;0.0;4.92;170;14.09;170;19.01;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/11/2017;42.1;62.1;0.03;0.0;0.0;4.7;10;14.09;320;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/12/2017;27.1;51.1;0.0;0.0;0.0;2.24;240;10.07;200;12.08;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
19/12/2017;36.0;70.0;0.0;0.0;0.0;4.47;230;14.09;240;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/01/2018;12.2;32.0;0.0;0.0;0.0;2.91;30;10.07;20;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/01/2018;37.9;62.1;0.0;0.0;0.0;4.7;190;18.12;200;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/09/2017;53.1;75.9;0.0;0.0;0.0;7.38;40;16.11;40;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/09/2017;64.9;88.0;0.0;0.0;0.0;1.79;50;23.94;50;35.12;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
21/10/2017;48.0;79.0;0.0;0.0;0.0;2.01;160;10.07;110;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/10/2017;39.9;63.0;0.0;0.0;0.0;3.8;260;12.97;270;19.01;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
30/10/2017;36.0;59.0;0.0;0.0;0.0;6.93;280;14.99;270;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/12/2017;30.2;53.1;0.0;0.0;0.0;9.62;280;18.12;330;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/12/2017;18.1;30.2;0.0;0.0;0.0;7.83;70;16.11;80;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
31/12/2017;23.2;35.1;0.0;;;10.07;50;18.12;50;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
18/01/2018;10.2;34.0;0.0;0.2;5.91;5.59;270;12.97;320;19.01;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/01/2018;33.1;52.0;0.59;0.0;0.0;8.05;360;14.99;20;25.05;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
01/02/2018;31.1;62.1;0.0;;;13.2;240;25.05;230;31.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/10/2009;45.0;55.0;0.07;0.0;0.0;3.58;40;10.07;30;14.09;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
16/10/2009;46.0;57.9;0.0;0.0;0.0;6.04;40;14.09;50;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
19/10/2009;34.0;61.0;0.0;0.0;0.0;2.01;30;12.97;80;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/10/2009;35.1;72.0;0.0;0.0;0.0;2.91;230;12.08;210;29.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/10/2009;46.0;78.1;0.0;0.0;0.0;4.47;240;17.0;240;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/10/2009;60.1;81.0;0.0;0.0;0.0;8.95;200;21.03;190;29.08;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;Yes;No;No;No
26/10/2009;44.1;64.0;0.06;0.0;0.0;5.82;40;14.09;50;17.0;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
04/11/2009;37.9;64.0;0.0;0.0;0.0;2.91;80;14.99;80;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/11/2009;37.9;64.9;0.0;0.0;0.0;2.91;270;14.99;280;23.04;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/11/2009;48.0;66.9;0.01;0.0;0.0;4.47;20;12.08;20;19.91;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
24/11/2009;48.0;57.9;0.0;0.0;0.0;3.36;50;10.07;20;14.99;Yes;No;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No
26/11/2009;41.0;61.0;0.07;0.0;0.0;3.36;300;14.09;320;25.05;Yes;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No
05/12/2009;36.0;48.0;0.41;0.0;0.0;4.92;350;14.09;330;23.04;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
06/12/2009;28.0;44.1;0.0;0.0;0.0;2.01;50;12.97;30;14.99;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/12/2009;21.9;43.0;0.0;0.0;0.0;2.24;80;8.95;130;12.08;No;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
19/12/2009;30.0;34.0;0.44;0.0;0.0;7.61;50;21.03;340;25.95;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
20/12/2009;26.1;45.0;0.0;0.0;0.0;2.68;300;14.09;300;23.94;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/12/2009;36.0;59.0;0.8;0.0;0.0;10.96;110;21.03;100;36.91;Yes;Yes;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No
29/12/2009;24.1;42.1;0.0;0.0;0.0;6.26;300;14.99;320;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
01/01/2010;30.9;48.0;0.0;0.0;0.0;4.7;330;12.08;320;21.03;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No
03/01/2010;18.0;32.0;0.0;0.0;0.0;8.5;290;17.0;300;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/01/2010;17.1;36.0;0.0;0.0;0.0;5.14;310;14.99;300;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
06/01/2010;19.0;41.0;0.0;0.0;0.0;5.59;280;14.09;290;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/01/2010;30.0;62.1;0.02;0.0;0.0;1.57;230;8.95;230;12.08;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
18/01/2010;39.0;62.1;0.0;0.0;0.0;3.13;360;12.08;10;19.91;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/01/2010;30.0;50.0;0.0;0.0;0.0;4.7;100;12.08;100;17.9;Yes;No;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No
25/01/2010;46.9;66.0;0.86;0.0;0.0;17.67;230;29.08;170;38.92;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
26/01/2010;30.9;51.1;0.0;0.0;0.0;8.28;240;19.91;230;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
31/01/2010;17.1;37.9;0.0;0.0;4.02;2.24;10;12.97;360;19.91;Yes;No;No;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No
03/02/2010;33.1;51.1;0.01;0.0;0.0;3.13;350;12.08;320;17.9;Yes;Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;No;Yes;No;No
08/02/2010;21.9;46.0;0.0;0.0;0.0;2.24;40;8.95;290;12.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/02/2010;28.9;51.1;0.03;0.0;0.0;7.61;230;27.96;210;36.01;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
24/02/2010;37.0;48.0;0.12;0.0;0.0;5.59;50;12.08;40;14.99;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
27/02/2010;30.0;51.1;0.0;0.0;0.0;6.71;270;14.99;310;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/02/2010;26.1;51.1;0.0;0.0;0.0;6.71;300;17.9;310;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/03/2010;50.0;69.1;0.16;0.0;0.0;8.05;220;23.04;230;29.08;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
17/03/2010;35.1;64.0;0.0;0.0;0.0;1.79;100;12.08;50;16.11;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/03/2010;37.9;69.1;0.09;0.0;0.0;11.63;180;27.96;170;42.95;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
01/04/2010;43.0;84.0;0.0;0.0;0.0;2.46;240;10.07;240;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/04/2010;57.9;88.0;0.0;0.0;0.0;6.71;240;16.11;230;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/04/2010;42.1;70.0;0.0;0.0;0.0;2.01;10;10.07;90;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
11/04/2010;41.0;75.9;0.0;0.0;0.0;3.8;230;12.97;260;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/04/2010;46.0;78.1;0.0;0.0;0.0;4.03;50;16.11;50;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/04/2010;55.9;78.1;0.0;0.0;0.0;7.61;280;19.91;250;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
18/04/2010;41.0;66.0;0.0;0.0;0.0;4.7;290;14.09;280;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/04/2010;48.0;72.0;0.0;0.0;0.0;1.34;30;8.05;40;8.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
24/04/2010;57.0;77.0;0.11;0.0;0.0;5.59;110;14.09;160;17.0;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;Yes;No;No;No
25/04/2010;62.1;81.0;0.29;0.0;0.0;14.32;230;27.96;220;34.9;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;Yes;No;No;No
28/04/2010;41.0;66.9;0.0;0.0;0.0;4.47;290;17.0;300;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/05/2010;55.9;89.1;0.0;0.0;0.0;4.47;140;14.99;190;17.0;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
11/05/2010;55.9;68.0;0.0;0.0;0.0;7.16;140;19.91;150;23.04;No;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
18/05/2010;54.0;63.0;0.08;0.0;0.0;3.8;30;12.08;40;16.11;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
21/05/2010;54.0;84.0;0.0;0.0;0.0;2.68;120;10.07;120;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/06/2010;70.0;89.1;0.0;0.0;0.0;6.04;230;12.97;230;17.0;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;Yes;No
08/06/2010;64.0;82.9;0.0;0.0;0.0;4.7;30;10.07;100;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/06/2010;73.9;91.0;0.0;0.0;0.0;7.38;230;17.9;230;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
11/06/2010;70.0;91.0;0.0;0.0;0.0;4.7;70;12.97;20;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/06/2010;71.1;91.0;0.0;0.0;0.0;3.36;280;16.11;280;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/06/2010;69.1;98.1;0.0;0.0;0.0;4.47;200;17.9;200;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/06/2010;75.0;96.1;0.0;0.0;0.0;7.16;230;17.0;230;21.03;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
30/06/2010;69.1;78.1;0.18;0.0;0.0;5.59;40;12.97;120;17.9;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
04/07/2010;61.0;93.0;0.0;0.0;0.0;4.92;230;12.97;260;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/07/2010;69.1;102.0;0.0;0.0;0.0;4.25;40;14.99;50;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/07/2010;72.0;95.0;0.4;0.0;0.0;3.58;230;36.01;230;48.09;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;Yes;Yes;No;No;No
10/07/2010;73.9;91.0;0.0;0.0;0.0;4.25;140;12.97;320;17.0;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;Yes;No;No;No;Yes;No
13/07/2010;72.0;93.0;0.38;0.0;0.0;7.16;240;16.11;310;21.92;Yes;No;No;Yes;No;No;No;No;No;No;Yes;Yes;No;Yes;No;Yes;No
18/07/2010;71.1;95.0;0.01;0.0;0.0;7.16;230;23.04;230;27.96;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
19/07/2010;75.0;93.0;0.0;0.0;0.0;12.53;230;25.95;240;36.01;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/07/2010;77.0;93.9;0.0;0.0;0.0;6.26;50;14.99;60;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
11/08/2010;78.1;98.1;0.41;0.0;0.0;6.71;320;17.0;310;29.08;Yes;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
16/08/2010;73.9;95.0;0.0;0.0;0.0;5.14;220;12.97;200;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/08/2010;73.0;91.0;0.07;0.0;0.0;4.7;230;12.97;230;17.0;Yes;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
25/08/2010;66.9;80.1;0.05;0.0;0.0;2.24;40;10.07;120;14.09;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
29/08/2010;66.9;90.0;0.0;0.0;0.0;2.91;90;12.08;150;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/09/2010;73.0;99.0;0.0;0.0;0.0;5.59;240;16.11;250;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
04/09/2010;59.0;87.1;0.0;0.0;0.0;5.14;280;14.99;290;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/09/2010;66.0;93.9;0.0;0.0;0.0;6.04;210;14.09;220;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/09/2010;59.0;93.9;0.0;0.0;0.0;3.8;190;12.08;150;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
